file_name,sampling_rate,duration_sec,mean_amplitude,max_amplitude,modality,vocal_channel,emotion_code,intensity,statement,repetition,actor,emotion_category,actor_gender
03-01-02-02-02-02-14.wav,48000,3.7704375,0.0011659029,0.01776123,03,01,02,02,02,02,14,Neutral,Female
03-01-02-02-02-01-18.wav,48000,3.6035833333333334,0.0021081732,0.025268555,03,01,02,02,02,01,18,Neutral,Female
03-01-02-01-01-02-16.wav,48000,3.8705208333333334,0.0024475195,0.04699707,03,01,02,01,01,02,16,Neutral,Female
03-01-02-01-01-02-21.wav,48000,4.004,0.0031798983,0.07623291,03,01,02,01,01,02,21,Neutral,Male
03-01-02-01-02-02-22.wav,48000,3.536875,0.001412206,0.054504395,03,01,02,01,02,02,22,Neutral,Female
03-01-02-02-01-01-20.wav,48000,3.8705416666666665,0.00040172765,0.0068359375,03,01,02,02,01,01,20,Neutral,Female
03-01-02-02-01-01-14.wav,48000,3.8705208333333334,0.0004028268,0.018066406,03,01,02,02,01,01,14,Neutral,Female
03-01-02-02-01-02-21.wav,48000,4.170833333333333,0.002864911,0.064086914,03,01,02,02,01,02,21,Neutral,Male
03-01-02-02-02-01-18.wav,48000,3.6035833333333334,0.0021081732,0.025268555,03,01,02,02,02,01,18,Neutral,Female
03-01-02-02-01-01-03.wav,48000,4.037375,0.0033483808,0.08355713,03,01,02,02,01,01,03,Neutral,Male
03-01-02-02-02-02-22.wav,48000,3.7704375,0.0012759459,0.024963379,03,01,02,02,02,02,22,Neutral,Female
03-01-02-02-02-01-07.wav,48000,4.2709375,0.0018774794,0.03036499,03,01,02,02,02,01,07,Neutral,Male
03-01-02-02-02-01-20.wav,48000,3.6369583333333333,0.00042592312,0.008270264,03,01,02,02,02,01,20,Neutral,Female
03-01-02-02-01-01-19.wav,48000,4.471145833333333,0.0020674006,0.024230957,03,01,02,02,01,01,19,Neutral,Male
03-01-02-02-01-01-06.wav,48000,4.5045,0.0008166251,0.027374268,03,01,02,02,01,01,06,Neutral,Female
03-01-02-01-02-02-11.wav,48000,3.6703333333333332,0.0010665292,0.019805908,03,01,02,01,02,02,11,Neutral,Male
03-01-02-01-02-02-09.wav,48000,3.5702291666666666,0.0008406373,0.019134521,03,01,02,01,02,02,09,Neutral,Male
03-01-02-01-01-02-04.wav,48000,3.7370625,0.0022187969,0.031036377,03,01,02,01,01,02,04,Neutral,Female
03-01-02-02-01-02-12.wav,48000,3.7704375,0.002021306,0.03652954,03,01,02,02,01,02,12,Neutral,Female
03-01-02-01-01-01-12.wav,48000,3.8705208333333334,0.0022946186,0.03845215,03,01,02,01,01,01,12,Neutral,Female
03-01-02-02-02-02-13.wav,48000,3.0363541666666665,0.0015275878,0.041290283,03,01,02,02,02,02,13,Neutral,Male
03-01-02-02-02-02-20.wav,48000,3.636979166666667,0.00033286284,0.0067443848,03,01,02,02,02,02,20,Neutral,Female
03-01-02-02-02-02-23.wav,48000,4.571229166666667,0.0028788408,0.08944702,03,01,02,02,02,02,23,Neutral,Male
03-01-02-01-01-01-23.wav,48000,3.970625,0.0019438717,0.05255127,03,01,02,01,01,01,23,Neutral,Male
03-01-02-01-02-01-16.wav,48000,3.8037916666666667,0.0024783285,0.05114746,03,01,02,01,02,01,16,Neutral,Female
03-01-02-02-01-01-10.wav,48000,3.7370625,0.006223051,0.08380127,03,01,02,02,01,01,10,Neutral,Female
03-01-02-01-02-01-10.wav,48000,3.6369583333333333,0.008245688,0.10940552,03,01,02,01,02,01,10,Neutral,Female
03-01-02-01-01-02-24.wav,48000,3.5035,0.0010417599,0.017944336,03,01,02,01,01,02,24,Neutral,Female
03-01-02-02-01-02-02.wav,48000,4.037375,0.0022031392,0.063446045,03,01,02,02,01,02,02,Neutral,Female
03-01-02-02-02-02-09.wav,48000,3.636979166666667,0.0009880459,0.019348145,03,01,02,02,02,02,09,Neutral,Male
03-01-02-01-02-02-23.wav,48000,4.004,0.0026141673,0.06625366,03,01,02,01,02,02,23,Neutral,Male
03-01-02-01-01-01-14.wav,48000,3.7370625,0.0011801668,0.024810791,03,01,02,01,01,01,14,Neutral,Female
03-01-02-02-01-02-20.wav,48000,4.07075,0.0003646121,0.0077209473,03,01,02,02,01,02,20,Neutral,Female
03-01-02-02-02-02-10.wav,48000,3.8371666666666666,0.004726434,0.056427002,03,01,02,02,02,02,10,Neutral,Female
03-01-02-01-02-01-20.wav,48000,3.3366666666666664,0.00043423887,0.009094238,03,01,02,01,02,01,20,Neutral,Female
03-01-02-01-01-01-15.wav,48000,3.57025,0.0017863566,0.068573,03,01,02,01,01,01,15,Neutral,Male
03-01-02-01-02-02-14.wav,48000,3.5035,0.0014954204,0.030334473,03,01,02,01,02,02,14,Neutral,Female
03-01-02-02-02-01-10.wav,48000,3.8037916666666667,0.00747388,0.097229004,03,01,02,02,02,01,10,Neutral,Female
03-01-02-01-02-01-20.wav,48000,3.3366666666666664,0.00043423887,0.009094238,03,01,02,01,02,01,20,Neutral,Female
03-01-02-02-02-02-16.wav,48000,3.8037916666666667,0.0024507588,0.04208374,03,01,02,02,02,02,16,Neutral,Female
03-01-02-01-01-01-23.wav,48000,3.970625,0.0019438717,0.05255127,03,01,02,01,01,01,23,Neutral,Male
03-01-02-02-02-02-01.wav,48000,4.004,0.0016808761,0.029785156,03,01,02,02,02,02,01,Neutral,Male
03-01-02-02-02-02-22.wav,48000,3.7704375,0.0012759459,0.024963379,03,01,02,02,02,02,22,Neutral,Female
03-01-02-02-02-01-04.wav,48000,3.8037916666666667,0.0025267082,0.036376953,03,01,02,02,02,01,04,Neutral,Female
03-01-02-01-01-02-15.wav,48000,3.5702291666666666,0.0020770903,0.05859375,03,01,02,01,01,02,15,Neutral,Male
03-01-02-01-02-02-05.wav,48000,4.2375625,0.00127624,0.029418945,03,01,02,01,02,02,05,Neutral,Male
03-01-02-01-02-02-24.wav,48000,3.7036875,0.0018028402,0.035217285,03,01,02,01,02,02,24,Neutral,Female
03-01-02-02-01-02-14.wav,48000,3.9038958333333333,0.0006032991,0.011993408,03,01,02,02,01,02,14,Neutral,Female
03-01-02-02-01-02-06.wav,48000,4.637979166666667,0.000799507,0.015014648,03,01,02,02,01,02,06,Neutral,Female
03-01-02-01-02-01-21.wav,48000,3.8038125,0.003291409,0.075042725,03,01,02,01,02,01,21,Neutral,Male
03-01-02-02-01-02-22.wav,48000,3.8371666666666666,0.0013910837,0.038085938,03,01,02,02,01,02,22,Neutral,Female
03-01-02-01-01-02-23.wav,48000,4.070729166666666,0.001828926,0.03543091,03,01,02,01,01,02,23,Neutral,Male
03-01-02-02-02-01-20.wav,48000,3.6369583333333333,0.00042592312,0.008270264,03,01,02,02,02,01,20,Neutral,Female
03-01-02-02-02-01-16.wav,48000,3.8038125,0.0023149592,0.042510986,03,01,02,02,02,01,16,Neutral,Female
03-01-02-01-02-01-19.wav,48000,3.3366666666666664,0.0011230758,0.02142334,03,01,02,01,02,01,19,Neutral,Male
03-01-02-01-01-02-24.wav,48000,3.5035,0.0010417599,0.017944336,03,01,02,01,01,02,24,Neutral,Female
03-01-02-02-01-02-02.wav,48000,4.037375,0.0022031392,0.063446045,03,01,02,02,01,02,02,Neutral,Female
03-01-02-02-02-01-23.wav,48000,4.104104166666667,0.002227224,0.04916382,03,01,02,02,02,01,23,Neutral,Male
03-01-02-02-01-02-24.wav,48000,4.070729166666666,0.0013889045,0.024719238,03,01,02,02,01,02,24,Neutral,Female
03-01-02-01-01-01-13.wav,48000,3.3032916666666665,0.0011686244,0.023101807,03,01,02,01,01,01,13,Neutral,Male
03-01-02-01-01-01-24.wav,48000,3.5702291666666666,0.0010050535,0.02166748,03,01,02,01,01,01,24,Neutral,Female
03-01-02-02-01-02-15.wav,48000,3.8038125,0.0022043362,0.075042725,03,01,02,02,01,02,15,Neutral,Male
03-01-02-01-01-02-22.wav,48000,3.5702291666666666,0.0012374555,0.03665161,03,01,02,01,01,02,22,Neutral,Female
03-01-02-01-02-01-07.wav,48000,3.5035,0.0014071346,0.02645874,03,01,02,01,02,01,07,Neutral,Male
03-01-02-01-01-02-12.wav,48000,3.7704166666666667,0.0018600578,0.035736084,03,01,02,01,01,02,12,Neutral,Female
03-01-02-01-02-01-16.wav,48000,3.8037916666666667,0.0024783285,0.05114746,03,01,02,01,02,01,16,Neutral,Female
03-01-02-01-01-01-12.wav,48000,3.8705208333333334,0.0022946186,0.03845215,03,01,02,01,01,01,12,Neutral,Female
03-01-02-02-01-01-07.wav,48000,4.004,0.001381186,0.02142334,03,01,02,02,01,01,07,Neutral,Male
03-01-02-01-02-01-14.wav,48000,3.4034166666666668,0.0013713676,0.022369385,03,01,02,01,02,01,14,Neutral,Female
03-01-02-02-02-02-10.wav,48000,3.8371666666666666,0.004726434,0.056427002,03,01,02,02,02,02,10,Neutral,Female
03-01-02-02-02-02-08.wav,48000,3.8038125,0.0012946164,0.017364502,03,01,02,02,02,02,08,Neutral,Female
03-01-02-01-01-01-09.wav,48000,3.3366666666666664,0.00070419104,0.01727295,03,01,02,01,01,01,09,Neutral,Male
03-01-02-01-01-01-03.wav,48000,3.8371666666666666,0.0020137245,0.04626465,03,01,02,01,01,01,03,Neutral,Male
03-01-02-01-02-01-12.wav,48000,3.7704375,0.0026334194,0.029510498,03,01,02,01,02,01,12,Neutral,Female
03-01-02-02-02-02-03.wav,48000,4.004,0.006719594,0.12606812,03,01,02,02,02,02,03,Neutral,Male
03-01-02-02-02-02-12.wav,48000,3.8038125,0.0023878892,0.029815674,03,01,02,02,02,02,12,Neutral,Female
03-01-02-02-02-01-13.wav,48000,3.003,0.0014443297,0.046142578,03,01,02,02,02,01,13,Neutral,Male
03-01-02-02-02-01-11.wav,48000,3.7704375,0.0010112171,0.017181396,03,01,02,02,02,01,11,Neutral,Male
03-01-02-01-02-02-10.wav,48000,3.703708333333333,0.00877621,0.12207031,03,01,02,01,02,02,10,Neutral,Female
03-01-02-02-01-02-05.wav,48000,4.5045,0.00035631223,0.013946533,03,01,02,02,01,02,05,Neutral,Male
03-01-02-01-02-02-19.wav,48000,3.470125,0.0009956451,0.020629883,03,01,02,01,02,02,19,Neutral,Male
03-01-02-01-01-01-11.wav,48000,3.2699166666666666,0.00085150625,0.0154418945,03,01,02,01,01,01,11,Neutral,Male
03-01-02-02-01-02-13.wav,48000,3.2032083333333334,0.0015134062,0.042388916,03,01,02,02,01,02,13,Neutral,Male
03-01-02-02-01-01-02.wav,48000,4.137479166666667,0.0020546764,0.049987793,03,01,02,02,01,01,02,Neutral,Female
03-01-02-01-02-02-09.wav,48000,3.5702291666666666,0.0008406373,0.019134521,03,01,02,01,02,02,09,Neutral,Male
03-01-02-02-01-02-11.wav,48000,3.7370833333333335,0.00071771635,0.014709473,03,01,02,02,01,02,11,Neutral,Male
03-01-02-02-01-02-10.wav,48000,3.7370625,0.008095724,0.10891724,03,01,02,02,01,02,10,Neutral,Female
03-01-02-01-01-01-06.wav,48000,4.037354166666667,0.0006521017,0.015655518,03,01,02,01,01,01,06,Neutral,Female
03-01-02-02-02-01-21.wav,48000,4.137479166666667,0.003675133,0.10809326,03,01,02,02,02,01,21,Neutral,Male
03-01-02-02-02-02-14.wav,48000,3.7704375,0.0011659029,0.01776123,03,01,02,02,02,02,14,Neutral,Female
03-01-02-02-01-02-24.wav,48000,4.070729166666666,0.0013889045,0.024719238,03,01,02,02,01,02,24,Neutral,Female
03-01-02-02-01-02-07.wav,48000,3.8705416666666665,0.0014169519,0.032348633,03,01,02,02,01,02,07,Neutral,Male
03-01-02-02-02-02-06.wav,48000,4.7714375,0.0008677751,0.014556885,03,01,02,02,02,02,06,Neutral,Female
03-01-02-01-02-02-13.wav,48000,2.9362708333333334,0.0011684058,0.036132812,03,01,02,01,02,02,13,Neutral,Male
03-01-02-02-01-02-21.wav,48000,4.170833333333333,0.002864911,0.064086914,03,01,02,02,01,02,21,Neutral,Male
03-01-02-01-01-02-18.wav,48000,3.4034166666666668,0.0018272847,0.02532959,03,01,02,01,01,02,18,Neutral,Female
03-01-02-01-01-01-24.wav,48000,3.5702291666666666,0.0010050535,0.02166748,03,01,02,01,01,01,24,Neutral,Female
03-01-02-01-02-01-08.wav,48000,3.470125,0.0015328121,0.026855469,03,01,02,01,02,01,08,Neutral,Female
03-01-02-01-01-01-18.wav,48000,3.470125,0.0019942273,0.02960205,03,01,02,01,01,01,18,Neutral,Female
03-01-02-01-02-01-17.wav,48000,3.7370833333333335,0.0035332406,0.06188965,03,01,02,01,02,01,17,Neutral,Male
03-01-02-01-02-01-22.wav,48000,3.5702291666666666,0.0016559467,0.03845215,03,01,02,01,02,01,22,Neutral,Female
03-01-02-02-01-02-03.wav,48000,3.970645833333333,0.00592326,0.12915039,03,01,02,02,01,02,03,Neutral,Male
03-01-02-01-02-01-14.wav,48000,3.4034166666666668,0.0013713676,0.022369385,03,01,02,01,02,01,14,Neutral,Female
03-01-02-02-01-02-17.wav,48000,3.6036041666666665,0.0020657615,0.057617188,03,01,02,02,01,02,17,Neutral,Male
03-01-02-02-02-01-16.wav,48000,3.8038125,0.0023149592,0.042510986,03,01,02,02,02,01,16,Neutral,Female
03-01-02-01-01-02-06.wav,48000,4.104104166666667,0.0007674273,0.01361084,03,01,02,01,01,02,06,Neutral,Female
03-01-02-01-02-01-10.wav,48000,3.6369583333333333,0.008245688,0.10940552,03,01,02,01,02,01,10,Neutral,Female
03-01-02-01-01-01-17.wav,48000,3.5035,0.002607437,0.086364746,03,01,02,01,01,01,17,Neutral,Male
03-01-02-01-02-02-01.wav,48000,3.4701458333333335,0.0020966385,0.047332764,03,01,02,01,02,02,01,Neutral,Male
03-01-02-02-01-01-08.wav,48000,3.6369583333333333,0.0010591154,0.015808105,03,01,02,02,01,01,08,Neutral,Female
03-01-02-01-01-01-13.wav,48000,3.3032916666666665,0.0011686244,0.023101807,03,01,02,01,01,01,13,Neutral,Male
03-01-02-02-02-01-17.wav,48000,3.8371666666666666,0.0033439815,0.06097412,03,01,02,02,02,01,17,Neutral,Male
03-01-02-02-01-01-14.wav,48000,3.8705208333333334,0.0004028268,0.018066406,03,01,02,02,01,01,14,Neutral,Female
03-01-02-02-02-02-11.wav,48000,3.8371666666666666,0.0011624834,0.020233154,03,01,02,02,02,02,11,Neutral,Male
03-01-02-01-02-01-03.wav,48000,3.8371666666666666,0.0022484846,0.048950195,03,01,02,01,02,01,03,Neutral,Male
03-01-02-01-01-01-01.wav,48000,3.5368541666666666,0.0012650902,0.026245117,03,01,02,01,01,01,01,Neutral,Male
03-01-02-02-01-01-10.wav,48000,3.7370625,0.006223051,0.08380127,03,01,02,02,01,01,10,Neutral,Female
03-01-02-02-02-02-21.wav,48000,3.970625,0.0031975927,0.05340576,03,01,02,02,02,02,21,Neutral,Male
03-01-02-02-01-02-13.wav,48000,3.2032083333333334,0.0015134062,0.042388916,03,01,02,02,01,02,13,Neutral,Male
03-01-02-02-02-02-04.wav,48000,4.037375,0.0022319313,0.0390625,03,01,02,02,02,02,04,Neutral,Female
03-01-02-01-02-02-10.wav,48000,3.703708333333333,0.00877621,0.12207031,03,01,02,01,02,02,10,Neutral,Female
03-01-02-02-02-02-03.wav,48000,4.004,0.006719594,0.12606812,03,01,02,02,02,02,03,Neutral,Male
03-01-02-02-02-01-02.wav,48000,4.104104166666667,0.0025402666,0.05911255,03,01,02,02,02,01,02,Neutral,Female
03-01-02-02-02-02-15.wav,48000,3.6035833333333334,0.0025459924,0.04272461,03,01,02,02,02,02,15,Neutral,Male
03-01-02-01-02-02-07.wav,48000,3.536875,0.0014382866,0.031036377,03,01,02,01,02,02,07,Neutral,Male
03-01-02-02-01-01-08.wav,48000,3.6369583333333333,0.0010591154,0.015808105,03,01,02,02,01,01,08,Neutral,Female
03-01-02-01-01-02-08.wav,48000,3.4034166666666668,0.001193304,0.023956299,03,01,02,01,01,02,08,Neutral,Female
03-01-02-01-01-01-21.wav,48000,4.037375,0.0026993647,0.07281494,03,01,02,01,01,01,21,Neutral,Male
03-01-02-02-02-01-15.wav,48000,3.9372708333333333,0.0029672221,0.0687561,03,01,02,02,02,01,15,Neutral,Male
03-01-02-02-01-02-01.wav,48000,4.004,0.0012313568,0.027130127,03,01,02,02,01,02,01,Neutral,Male
03-01-02-02-01-02-03.wav,48000,3.970645833333333,0.00592326,0.12915039,03,01,02,02,01,02,03,Neutral,Male
03-01-02-02-01-02-22.wav,48000,3.8371666666666666,0.0013910837,0.038085938,03,01,02,02,01,02,22,Neutral,Female
03-01-02-02-02-02-06.wav,48000,4.7714375,0.0008677751,0.014556885,03,01,02,02,02,02,06,Neutral,Female
03-01-02-01-02-01-12.wav,48000,3.7704375,0.0026334194,0.029510498,03,01,02,01,02,01,12,Neutral,Female
03-01-02-02-01-02-18.wav,48000,3.6036041666666665,0.0016479797,0.023254395,03,01,02,02,01,02,18,Neutral,Female
03-01-02-02-02-02-16.wav,48000,3.8037916666666667,0.0024507588,0.04208374,03,01,02,02,02,02,16,Neutral,Female
03-01-02-01-02-02-12.wav,48000,3.6703333333333332,0.0024448955,0.038513184,03,01,02,01,02,02,12,Neutral,Female
03-01-02-01-01-01-09.wav,48000,3.3366666666666664,0.00070419104,0.01727295,03,01,02,01,01,01,09,Neutral,Male
03-01-02-02-02-02-23.wav,48000,4.571229166666667,0.0028788408,0.08944702,03,01,02,02,02,02,23,Neutral,Male
03-01-02-02-02-01-24.wav,48000,4.037375,0.0015461391,0.031311035,03,01,02,02,02,01,24,Neutral,Female
03-01-02-01-01-02-13.wav,48000,3.1698333333333335,0.0012740898,0.040924072,03,01,02,01,01,02,13,Neutral,Male
03-01-02-02-02-01-19.wav,48000,4.604604166666666,0.0014998879,0.025054932,03,01,02,02,02,01,19,Neutral,Male
03-01-02-01-01-01-10.wav,48000,3.5702291666666666,0.006078835,0.080841064,03,01,02,01,01,01,10,Neutral,Female
03-01-02-01-01-01-21.wav,48000,4.037375,0.0026993647,0.07281494,03,01,02,01,01,01,21,Neutral,Male
03-01-02-01-01-02-15.wav,48000,3.5702291666666666,0.0020770903,0.05859375,03,01,02,01,01,02,15,Neutral,Male
03-01-02-01-02-01-15.wav,48000,3.7370625,0.0027133187,0.06262207,03,01,02,01,02,01,15,Neutral,Male
03-01-02-02-01-01-05.wav,48000,4.7380625,0.00074734865,0.014465332,03,01,02,02,01,01,05,Neutral,Male
03-01-02-01-01-02-22.wav,48000,3.5702291666666666,0.0012374555,0.03665161,03,01,02,01,01,02,22,Neutral,Female
03-01-02-02-02-01-17.wav,48000,3.8371666666666666,0.0033439815,0.06097412,03,01,02,02,02,01,17,Neutral,Male
03-01-02-02-02-01-05.wav,48000,4.7714375,0.0006354665,0.015045166,03,01,02,02,02,01,05,Neutral,Male
03-01-02-01-02-01-03.wav,48000,3.8371666666666666,0.0022484846,0.048950195,03,01,02,01,02,01,03,Neutral,Male
03-01-02-02-02-02-07.wav,48000,4.104104166666667,0.0015493423,0.019805908,03,01,02,02,02,02,07,Neutral,Male
03-01-02-02-01-01-22.wav,48000,3.703708333333333,0.001174712,0.027008057,03,01,02,02,01,01,22,Neutral,Female
03-01-02-02-01-02-19.wav,48000,4.037375,0.0015980592,0.030944824,03,01,02,02,01,02,19,Neutral,Male
03-01-02-01-02-02-03.wav,48000,3.970625,0.006236186,0.10626221,03,01,02,01,02,02,03,Neutral,Male
03-01-02-02-01-02-17.wav,48000,3.6036041666666665,0.0020657615,0.057617188,03,01,02,02,01,02,17,Neutral,Male
03-01-02-02-02-01-04.wav,48000,3.8037916666666667,0.0025267082,0.036376953,03,01,02,02,02,01,04,Neutral,Female
03-01-02-01-02-02-14.wav,48000,3.5035,0.0014954204,0.030334473,03,01,02,01,02,02,14,Neutral,Female
03-01-02-02-01-01-12.wav,48000,3.970625,0.0019582869,0.030426025,03,01,02,02,01,01,12,Neutral,Female
03-01-02-01-01-02-19.wav,48000,3.6703333333333332,0.0009661177,0.016815186,03,01,02,01,01,02,19,Neutral,Male
03-01-02-02-02-01-12.wav,48000,3.7370833333333335,0.0024549174,0.041931152,03,01,02,02,02,01,12,Neutral,Female
03-01-02-01-02-02-20.wav,48000,3.5035,0.0006258005,0.010803223,03,01,02,01,02,02,20,Neutral,Female
03-01-02-01-01-01-22.wav,48000,3.5368541666666666,0.0011634075,0.02444458,03,01,02,01,01,01,22,Neutral,Female
03-01-02-01-02-01-05.wav,48000,4.137479166666667,0.00073163543,0.019256592,03,01,02,01,02,01,05,Neutral,Male
03-01-02-02-02-01-06.wav,48000,4.337666666666666,0.0012740131,0.021606445,03,01,02,02,02,01,06,Neutral,Female
03-01-02-02-01-01-15.wav,48000,3.6703333333333332,0.0022347746,0.071502686,03,01,02,02,01,01,15,Neutral,Male
03-01-02-02-01-01-24.wav,48000,4.104104166666667,0.0019795948,0.040863037,03,01,02,02,01,01,24,Neutral,Female
03-01-02-02-01-01-21.wav,48000,4.004,0.0028112598,0.054016113,03,01,02,02,01,01,21,Neutral,Male
03-01-02-02-01-02-04.wav,48000,3.8038125,0.002015107,0.03439331,03,01,02,02,01,02,04,Neutral,Female
03-01-02-02-02-02-02.wav,48000,4.104104166666667,0.0025323702,0.041625977,03,01,02,02,02,02,02,Neutral,Female
03-01-02-01-01-02-17.wav,48000,3.536875,0.0032806527,0.08630371,03,01,02,01,01,02,17,Neutral,Male
03-01-02-02-01-02-10.wav,48000,3.7370625,0.008095724,0.10891724,03,01,02,02,01,02,10,Neutral,Female
03-01-02-02-02-01-02.wav,48000,4.104104166666667,0.0025402666,0.05911255,03,01,02,02,02,01,02,Neutral,Female
03-01-02-01-01-01-08.wav,48000,3.6036041666666665,0.0012950492,0.02053833,03,01,02,01,01,01,08,Neutral,Female
03-01-02-01-01-01-07.wav,48000,3.470125,0.0012912204,0.036865234,03,01,02,01,01,01,07,Neutral,Male
03-01-02-01-02-01-01.wav,48000,3.5035,0.002059653,0.038726807,03,01,02,01,02,01,01,Neutral,Male
03-01-02-01-01-02-20.wav,48000,3.5702291666666666,0.0005240445,0.01184082,03,01,02,01,01,02,20,Neutral,Female
03-01-02-01-01-01-07.wav,48000,3.470125,0.0012912204,0.036865234,03,01,02,01,01,01,07,Neutral,Male
03-01-02-01-02-02-11.wav,48000,3.6703333333333332,0.0010665292,0.019805908,03,01,02,01,02,02,11,Neutral,Male
03-01-02-02-01-01-18.wav,48000,3.6036041666666665,0.0018154507,0.024261475,03,01,02,02,01,01,18,Neutral,Female
03-01-02-01-01-02-09.wav,48000,3.3366666666666664,0.0008183941,0.021209717,03,01,02,01,01,02,09,Neutral,Male
03-01-02-01-01-01-04.wav,48000,3.8037916666666667,0.002065916,0.042877197,03,01,02,01,01,01,04,Neutral,Female
03-01-02-02-02-02-11.wav,48000,3.8371666666666666,0.0011624834,0.020233154,03,01,02,02,02,02,11,Neutral,Male
03-01-02-02-02-01-01.wav,48000,4.204208333333334,0.0016563702,0.02255249,03,01,02,02,02,01,01,Neutral,Male
03-01-02-02-02-01-07.wav,48000,4.2709375,0.0018774794,0.03036499,03,01,02,02,02,01,07,Neutral,Male
03-01-02-01-02-02-12.wav,48000,3.6703333333333332,0.0024448955,0.038513184,03,01,02,01,02,02,12,Neutral,Female
03-01-02-01-02-02-07.wav,48000,3.536875,0.0014382866,0.031036377,03,01,02,01,02,02,07,Neutral,Male
03-01-02-02-02-01-19.wav,48000,4.604604166666666,0.0014998879,0.025054932,03,01,02,02,02,01,19,Neutral,Male
03-01-02-01-01-01-18.wav,48000,3.470125,0.0019942273,0.02960205,03,01,02,01,01,01,18,Neutral,Female
03-01-02-02-01-02-06.wav,48000,4.637979166666667,0.000799507,0.015014648,03,01,02,02,01,02,06,Neutral,Female
03-01-02-01-01-02-03.wav,48000,3.7370625,0.0021520439,0.058807373,03,01,02,01,01,02,03,Neutral,Male
03-01-02-02-02-02-20.wav,48000,3.636979166666667,0.00033286284,0.0067443848,03,01,02,02,02,02,20,Neutral,Female
03-01-02-01-02-02-18.wav,48000,3.5035,0.0025795389,0.033843994,03,01,02,01,02,02,18,Neutral,Female
03-01-02-02-02-01-01.wav,48000,4.204208333333334,0.0016563702,0.02255249,03,01,02,02,02,01,01,Neutral,Male
03-01-02-01-01-02-01.wav,48000,3.6035833333333334,0.0013359846,0.032348633,03,01,02,01,01,02,01,Neutral,Male
03-01-02-01-01-02-02.wav,48000,4.004,0.0025155859,0.047454834,03,01,02,01,01,02,02,Neutral,Female
03-01-02-02-02-02-21.wav,48000,3.970625,0.0031975927,0.05340576,03,01,02,02,02,02,21,Neutral,Male
03-01-02-02-02-01-11.wav,48000,3.7704375,0.0010112171,0.017181396,03,01,02,02,02,01,11,Neutral,Male
03-01-02-02-02-01-14.wav,48000,3.7370625,0.00071012595,0.018493652,03,01,02,02,02,01,14,Neutral,Female
03-01-02-02-02-01-14.wav,48000,3.7370625,0.00071012595,0.018493652,03,01,02,02,02,01,14,Neutral,Female
03-01-02-02-02-02-08.wav,48000,3.8038125,0.0012946164,0.017364502,03,01,02,02,02,02,08,Neutral,Female
03-01-02-01-01-02-14.wav,48000,3.5702291666666666,0.0007116123,0.012542725,03,01,02,01,01,02,14,Neutral,Female
03-01-02-01-01-01-14.wav,48000,3.7370625,0.0011801668,0.024810791,03,01,02,01,01,01,14,Neutral,Female
03-01-02-02-01-01-18.wav,48000,3.6036041666666665,0.0018154507,0.024261475,03,01,02,02,01,01,18,Neutral,Female
03-01-02-02-02-02-15.wav,48000,3.6035833333333334,0.0025459924,0.04272461,03,01,02,02,02,02,15,Neutral,Male
03-01-02-01-02-02-21.wav,48000,4.070729166666666,0.0031703892,0.06921387,03,01,02,01,02,02,21,Neutral,Male
03-01-02-02-01-02-16.wav,48000,3.9372708333333333,0.00393302,0.07577515,03,01,02,02,01,02,16,Neutral,Female
03-01-02-02-01-01-13.wav,48000,3.1364791666666667,0.0011730251,0.03213501,03,01,02,02,01,01,13,Neutral,Male
03-01-02-01-01-02-19.wav,48000,3.6703333333333332,0.0009661177,0.016815186,03,01,02,01,01,02,19,Neutral,Male
03-01-02-01-02-02-22.wav,48000,3.536875,0.001412206,0.054504395,03,01,02,01,02,02,22,Neutral,Female
03-01-02-01-02-01-09.wav,48000,3.4701458333333335,0.0013382375,0.027770996,03,01,02,01,02,01,09,Neutral,Male
03-01-02-02-02-01-12.wav,48000,3.7370833333333335,0.0024549174,0.041931152,03,01,02,02,02,01,12,Neutral,Female
03-01-02-02-02-01-05.wav,48000,4.7714375,0.0006354665,0.015045166,03,01,02,02,02,01,05,Neutral,Male
03-01-02-01-01-01-10.wav,48000,3.5702291666666666,0.006078835,0.080841064,03,01,02,01,01,01,10,Neutral,Female
03-01-02-01-01-01-20.wav,48000,3.6369583333333333,0.0005812625,0.010284424,03,01,02,01,01,01,20,Neutral,Female
03-01-02-01-01-02-16.wav,48000,3.8705208333333334,0.0024475195,0.04699707,03,01,02,01,01,02,16,Neutral,Female
03-01-02-01-01-02-08.wav,48000,3.4034166666666668,0.001193304,0.023956299,03,01,02,01,01,02,08,Neutral,Female
03-01-02-01-01-01-11.wav,48000,3.2699166666666666,0.00085150625,0.0154418945,03,01,02,01,01,01,11,Neutral,Male
03-01-02-02-02-02-17.wav,48000,3.536875,0.0024989084,0.042236328,03,01,02,02,02,02,17,Neutral,Male
03-01-02-02-01-01-07.wav,48000,4.004,0.001381186,0.02142334,03,01,02,02,01,01,07,Neutral,Male
03-01-02-01-01-01-05.wav,48000,4.037354166666667,0.0007803151,0.026550293,03,01,02,01,01,01,05,Neutral,Male
03-01-02-01-01-01-19.wav,48000,3.6703333333333332,0.00086852076,0.014404297,03,01,02,01,01,01,19,Neutral,Male
03-01-02-02-01-01-24.wav,48000,4.104104166666667,0.0019795948,0.040863037,03,01,02,02,01,01,24,Neutral,Female
